Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,MW,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HTW,ATW,HTD,ATD,HTL,ATL,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,Season_End_Year,HomeTeamRk,AwayTeamRk,HomeFormPoints_5round,AwayFormPoints_5round,Home3GameWinStreak,Away3GameWinStreak,Home5GameWinStreak,Away5GameWinStreak,Home3GameLossStreak,Away3GameLossStreak,Home5GameLossStreak,Away5GameLossStreak,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP,HTGS_norm,ATGS_norm,HTGC_norm,ATGC_norm,HTGD_norm,ATGD_norm,DiffPts_norm,DiffFormPts_norm,HTP_norm,ATP_norm,FTR_OHE1,FTR_OHE2,FTR_OHE3
2018-09-16,Everton,West Ham,1,3,0,1,2,A,16,9,4,4,15,12,4,2,5,7,2,6,10,6,0,1,0,3,0,0,4,0,1,3,1,0,1,0,1,2,2,2018,8,13,6,0,0,0,0,0,0,1,0,0,1.0,-8.0,6.0,6.0,-5,0.0660377358490566,0.0196078431372549,0.075,0.1234567901234567,0.0666666666666666,-0.6666666666666666,0.5,0.5,0.5,0.0,1.0,0.0,0.0
2018-09-16,Wolves,Burnley,1,0,2,0,0,D,30,7,7,2,10,9,8,2,5,4,3,5,9,5,1,1,0,2,1,1,3,0,0,1,1,0,1,3,1,2,2,2018,20,7,5,1,0,0,0,0,0,1,0,0,-1.0,-6.0,4.0,4.0,13,0.0377358490566037,0.0294117647058823,0.0625,0.1111111111111111,-0.0666666666666666,-0.5,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.0833333333333333,0.0,0.0,1.0
2018-09-17,Southampton,Brighton,2,2,1,1,0,H,14,12,5,4,10,13,1,4,5,4,5,4,7,4,4,1,1,1,1,2,2,0,1,1,3,1,1,3,0,2,2,2018,17,15,4,4,0,0,0,0,0,0,0,0,0.0,-2.0,0.0,0.0,2,0.0377358490566037,0.0490196078431372,0.05,0.0864197530864197,0.0,-0.1666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0
2018-09-22,Man United,Wolves,1,1,1,1,0,H,15,11,6,8,5,17,5,4,6,8,5,8,5,9,8,3,2,0,2,2,1,3,0,1,1,1,0,3,3,3,3,2018,2,20,9,8,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,-18,0.0754716981132075,0.0490196078431372,0.1,0.0617283950617283,0.0,0.0,0.0714285714285714,0.0714285714285714,0.6,0.5333333333333333,0.0,1.0,0.0
2018-09-22,Liverpool,Southampton,3,0,2,3,0,H,12,7,4,1,7,10,5,4,6,11,6,2,6,15,5,5,1,0,2,0,2,3,0,3,1,3,1,3,3,3,0,2018,4,17,15,5,1,0,1,0,0,0,0,0,9.0,0.0,10.0,10.0,-13,0.1037735849056603,0.0588235294117647,0.025,0.074074074074074,0.8181818181818182,0.0,0.7142857142857143,0.7142857142857143,1.0,0.3333333333333333,0.0,0.0,1.0
2018-09-22,Leicester,Huddersfield,3,1,2,1,1,D,18,9,8,2,10,16,3,1,6,8,2,9,11,6,2,2,0,0,2,3,3,1,1,3,1,3,0,1,0,1,1,2018,9,16,6,2,0,0,0,0,0,0,0,0,-1.0,-9.0,4.0,4.0,-7,0.0754716981132075,0.0196078431372549,0.1125,0.1358024691358024,-0.0909090909090909,-0.4736842105263157,0.2857142857142857,0.2857142857142857,0.4,0.1333333333333333,0.0,0.0,1.0
2018-09-22,Fulham,Watford,1,1,1,0,1,A,15,11,3,6,11,9,8,8,6,7,10,12,5,4,12,1,4,1,0,3,1,1,3,1,3,3,3,0,3,1,1,2018,20,14,4,12,0,1,0,0,0,0,0,0,-5.0,5.0,-8.0,-8.0,6,0.0660377358490566,0.0980392156862745,0.15,0.0617283950617283,-0.4545454545454545,0.2631578947368421,-0.5714285714285714,-0.5714285714285714,0.2666666666666666,0.8,0.0,1.0,0.0
2018-09-22,Crystal Palace,Newcastle,0,0,1,0,0,D,16,6,4,3,8,11,9,5,6,4,4,6,8,6,1,2,0,0,1,3,4,3,1,1,0,1,1,1,1,3,1,2018,11,10,6,1,0,0,0,0,1,1,0,0,-2.0,-4.0,5.0,5.0,1,0.0377358490566037,0.0392156862745098,0.075,0.0987654320987654,-0.1818181818181818,-0.2105263157894736,0.3571428571428571,0.3571428571428571,0.4,0.0666666666666666,0.0,1.0,0.0
2018-09-22,Cardiff,Man City,0,5,0,0,3,A,2,21,2,10,6,4,1,9,6,3,14,9,3,2,13,0,4,2,1,3,0,1,3,0,3,0,0,1,3,1,3,2018,20,1,2,13,0,0,0,0,0,0,0,0,-6.0,11.0,-11.0,-11.0,19,0.0283018867924528,0.1372549019607843,0.1125,0.037037037037037,-0.5454545454545454,0.5789473684210527,-0.7857142857142857,-0.7857142857142857,0.1333333333333333,0.8666666666666667,1.0,0.0,0.0
2018-09-22,Burnley,Bournemouth,4,0,2,2,0,H,12,19,5,5,17,6,3,8,6,3,10,10,7,1,10,0,3,1,1,4,1,0,3,1,3,1,0,1,1,1,3,2018,7,12,1,10,0,0,0,0,1,0,0,0,-7.0,3.0,-9.0,-9.0,-5,0.0283018867924528,0.0980392156862745,0.125,0.0864197530864197,-0.6363636363636364,0.1578947368421052,-0.6428571428571429,-0.6428571428571429,0.0666666666666666,0.6666666666666666,0.0,0.0,1.0
2018-09-22,Brighton,Tottenham,1,2,0,0,1,A,8,16,4,7,15,9,5,7,6,7,10,9,6,5,9,1,3,2,0,2,2,1,3,3,3,1,3,0,1,0,1,2018,15,3,5,9,0,1,0,0,0,0,0,0,-2.0,4.0,-4.0,-4.0,12,0.0660377358490566,0.0980392156862745,0.1125,0.074074074074074,-0.1818181818181818,0.2105263157894736,-0.2857142857142857,-0.2857142857142857,0.3333333333333333,0.6,1.0,0.0,0.0
2018-09-23,Arsenal,Everton,2,0,2,0,0,D,9,9,5,6,17,12,5,9,6,10,8,9,9,9,6,3,1,0,3,2,1,1,0,1,3,3,0,3,0,3,1,2018,6,8,9,6,1,0,0,0,0,0,0,0,1.0,-1.0,3.0,3.0,-2,0.0943396226415094,0.0784313725490196,0.1125,0.1111111111111111,0.0909090909090909,-0.0526315789473684,0.2142857142857142,0.2142857142857142,0.6,0.4,0.0,0.0,1.0
2018-09-23,West Ham,Chelsea,0,0,1,0,0,D,6,17,1,6,11,9,1,8,6,5,14,11,4,3,15,1,5,0,0,4,0,1,3,1,3,1,3,1,3,3,3,2018,13,5,3,15,0,1,0,1,1,0,0,0,-6.0,10.0,-12.0,-12.0,8,0.0471698113207547,0.1372549019607843,0.1375,0.0493827160493827,-0.5454545454545454,0.5263157894736842,-0.8571428571428571,-0.8571428571428571,0.2,1.0,0.0,1.0,0.0
2018-09-29,West Ham,Man United,3,1,2,2,0,H,8,9,3,4,12,12,4,9,7,5,9,11,9,4,10,1,3,1,1,4,2,1,1,1,1,1,3,3,3,0,0,2018,13,2,4,7,0,0,0,0,1,0,0,0,-6.0,0.0,-6.0,-3.0,11,0.0471698113207547,0.088235294117647,0.1375,0.1111111111111111,-0.3157894736842105,0.0,-0.4615384615384615,-0.2,0.2222222222222222,0.5555555555555556,0.0,0.0,1.0
2018-09-29,Newcastle,Leicester,0,2,0,0,1,A,6,12,1,5,11,5,5,9,7,4,11,8,10,2,9,0,3,2,0,4,3,0,3,1,3,1,1,1,1,0,3,2018,10,9,2,9,0,0,0,0,1,0,0,0,-4.0,1.0,-7.0,-7.0,1,0.0377358490566037,0.1078431372549019,0.1,0.1234567901234567,-0.2105263157894736,0.0476190476190476,-0.5384615384615384,-0.4666666666666667,0.1111111111111111,0.5,1.0,0.0,0.0
2018-09-29,Man City,Brighton,2,0,2,1,0,H,28,4,8,1,4,10,10,3,7,19,8,3,11,16,5,5,1,1,2,0,3,3,3,0,1,3,0,3,0,3,1,2018,1,15,13,5,1,0,0,0,0,0,0,0,16.0,-3.0,11.0,8.0,-14,0.1792452830188679,0.0784313725490196,0.0375,0.1358024691358024,0.8421052631578947,-0.1428571428571428,0.8461538461538461,0.5333333333333333,0.8888888888888888,0.2777777777777778,0.0,0.0,1.0
2018-09-29,Wolves,Southampton,2,0,2,0,0,D,14,17,6,6,11,7,8,6,7,6,6,6,9,9,5,2,1,3,2,1,3,1,1,0,1,3,3,3,0,0,1,2018,20,17,8,4,0,0,0,0,0,0,0,0,0.0,-3.0,4.0,4.0,3,0.0566037735849056,0.0588235294117647,0.075,0.1111111111111111,0.0,-0.1428571428571428,0.3076923076923077,0.2666666666666666,0.5,0.2777777777777778,0.0,0.0,1.0
2018-09-29,Everton,Fulham,3,0,2,0,0,D,19,6,6,0,13,13,12,1,7,8,8,11,13,6,5,1,1,3,2,2,3,3,1,0,3,0,0,1,1,1,0,2018,8,20,5,5,0,0,0,0,0,0,0,0,-3.0,-5.0,1.0,0.0,-12,0.0754716981132075,0.0784313725490196,0.1375,0.1604938271604938,-0.1578947368421052,-0.238095238095238,0.0769230769230769,0.0,0.3333333333333333,0.2777777777777778,0.0,0.0,1.0
2018-09-29,Chelsea,Liverpool,1,1,1,1,0,H,10,13,4,6,7,9,4,4,7,14,14,4,2,16,18,5,6,1,0,0,0,3,3,3,3,3,3,3,3,0,3,2018,5,4,13,15,1,1,0,1,0,0,0,0,10.0,12.0,-2.0,-2.0,1,0.1320754716981132,0.1372549019607843,0.05,0.0246913580246913,0.5263157894736842,0.5714285714285714,-0.1538461538461538,-0.1333333333333333,0.8888888888888888,1.0,0.0,1.0,0.0
2018-09-29,Arsenal,Watford,2,0,2,0,0,D,9,13,2,4,11,17,6,6,7,12,11,9,6,12,13,4,4,0,1,2,1,1,3,3,3,3,3,3,1,3,0,2018,6,14,12,10,1,1,0,0,0,0,0,0,3.0,5.0,-1.0,2.0,-8,0.1132075471698113,0.1078431372549019,0.1125,0.074074074074074,0.1578947368421052,0.238095238095238,-0.0769230769230769,0.1333333333333333,0.6666666666666666,0.7222222222222222,0.0,0.0,1.0
2018-09-29,Huddersfield,Tottenham,0,2,0,0,2,A,9,10,5,6,17,16,3,0,7,3,12,14,7,2,12,0,4,2,0,4,2,1,3,0,3,0,1,1,1,1,3,2018,16,3,2,9,0,0,0,0,0,0,0,0,-11.0,5.0,-10.0,-7.0,13,0.0283018867924528,0.1176470588235294,0.175,0.0864197530864197,-0.5789473684210527,0.238095238095238,-0.7692307692307693,-0.4666666666666667,0.1111111111111111,0.6666666666666666,1.0,0.0,0.0
2018-09-30,Cardiff,Burnley,1,2,0,0,0,D,19,3,5,2,11,15,10,2,7,3,7,14,10,2,4,0,1,2,1,4,4,0,1,0,1,1,1,1,1,1,3,2018,20,7,2,3,0,0,0,0,1,1,0,0,-11.0,-3.0,-2.0,-1.0,13,0.0283018867924528,0.0686274509803921,0.175,0.1234567901234567,-0.5789473684210527,-0.1428571428571428,-0.1538461538461538,-0.0666666666666666,0.1111111111111111,0.2222222222222222,1.0,0.0,0.0
2018-10-01,Bournemouth,Crystal Palace,2,1,2,1,0,H,11,10,5,2,9,12,3,3,7,10,4,11,6,10,7,3,2,1,1,2,3,3,1,0,1,1,1,3,3,1,0,2018,12,11,7,4,0,0,0,0,0,1,0,0,-1.0,-2.0,3.0,3.0,1,0.0943396226415094,0.0392156862745098,0.1375,0.074074074074074,-0.0526315789473684,-0.0952380952380952,0.2307692307692307,0.2,0.5555555555555556,0.3888888888888889,0.0,0.0,1.0
2018-10-05,Brighton,West Ham,1,0,2,1,0,H,9,17,4,4,12,8,2,9,8,8,8,13,12,5,7,1,2,2,1,4,4,1,1,0,1,0,3,1,0,1,3,2018,15,13,2,7,0,0,0,0,0,0,0,0,-5.0,-4.0,-2.0,-5.0,2,0.0754716981132075,0.0784313725490196,0.1625,0.1481481481481481,-0.25,-0.2,-0.1538461538461538,-0.3846153846153846,0.238095238095238,0.3333333333333333,0.0,0.0,1.0
2018-10-06,Burnley,Huddersfield,1,1,1,1,0,H,6,19,3,2,8,11,1,10,8,9,3,11,16,7,2,2,0,1,2,4,5,1,0,1,0,1,1,3,1,3,1,2018,7,16,6,2,0,0,0,0,1,1,0,0,-2.0,-13.0,5.0,4.0,-9,0.0849056603773584,0.0294117647058823,0.1375,0.1975308641975308,-0.1,-0.65,0.3846153846153846,0.3076923076923077,0.3333333333333333,0.0952380952380952,0.0,1.0,0.0
2018-10-06,Crystal Palace,Wolves,0,1,0,0,0,D,11,7,4,2,11,13,6,3,8,5,8,8,6,7,12,2,3,1,3,4,1,1,0,1,3,3,3,0,0,1,3,2018,11,20,4,11,0,0,0,0,0,0,0,0,-3.0,2.0,-5.0,-7.0,-9,0.0471698113207547,0.0784313725490196,0.1,0.074074074074074,-0.15,0.1,-0.3846153846153846,-0.5384615384615384,0.3333333333333333,0.5714285714285714,1.0,0.0,0.0
2018-10-06,Leicester,Everton,1,2,0,1,1,D,8,17,2,8,10,11,2,10,8,13,11,10,11,12,9,4,2,0,3,3,2,3,0,1,0,1,1,3,1,3,3,2018,9,8,9,5,0,0,0,0,0,0,0,0,3.0,0.0,3.0,4.0,1,0.1226415094339622,0.1078431372549019,0.125,0.1358024691358024,0.15,0.0,0.2307692307692307,0.3076923076923077,0.5714285714285714,0.4285714285714285,1.0,0.0,0.0
2018-10-06,Man United,Newcastle,3,2,2,0,2,A,18,13,10,8,16,8,10,6,8,10,4,12,10,10,2,3,0,1,2,3,5,1,1,3,1,3,1,0,0,1,1,2018,2,10,7,1,0,0,0,0,0,1,0,0,-2.0,-6.0,8.0,6.0,-8,0.0943396226415094,0.0392156862745098,0.15,0.1234567901234567,-0.1,-0.3,0.6153846153846154,0.4615384615384615,0.4761904761904761,0.0952380952380952,0.0,0.0,1.0
2018-10-06,Tottenham,Cardiff,1,0,2,1,0,H,19,8,7,6,7,11,6,2,8,14,4,7,16,15,2,5,0,0,2,2,5,3,0,1,1,1,1,3,1,3,1,2018,3,20,9,1,0,0,0,0,0,1,0,0,7.0,-12.0,13.0,8.0,-17,0.1320754716981132,0.0392156862745098,0.0875,0.1975308641975308,0.35,-0.6,1.0,0.6153846153846154,0.7142857142857143,0.0952380952380952,0.0,0.0,1.0
2018-10-06,Watford,Bournemouth,0,4,0,0,3,A,14,10,2,7,11,9,10,7,8,11,12,8,12,13,13,4,4,1,1,2,2,3,0,3,1,1,3,0,1,1,3,2018,14,12,7,7,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,2,0.1037735849056603,0.1176470588235294,0.1,0.1481481481481481,0.15,0.0,0.0,0.0,0.6190476190476191,0.6190476190476191,1.0,0.0,0.0
2018-10-07,Southampton,Chelsea,0,3,0,0,1,A,15,21,6,6,13,11,4,12,8,6,15,11,5,5,17,1,5,2,2,4,0,1,3,3,3,0,3,1,0,1,0,2018,17,5,4,11,0,1,0,0,0,0,0,0,-5.0,10.0,-12.0,-7.0,12,0.0566037735849056,0.1470588235294117,0.1375,0.0617283950617283,-0.25,0.5,-0.9230769230769232,-0.5384615384615384,0.238095238095238,0.8095238095238095,1.0,0.0,0.0
2018-10-07,Fulham,Arsenal,1,5,0,1,1,D,21,9,4,7,11,12,4,2,8,8,14,16,9,5,15,1,5,2,0,4,2,3,3,0,3,1,3,0,3,1,3,2018,20,6,5,15,0,1,0,1,0,0,0,0,-8.0,5.0,-10.0,-10.0,14,0.0754716981132075,0.1372549019607843,0.2,0.1111111111111111,-0.4,0.25,-0.7692307692307693,-0.7692307692307693,0.238095238095238,0.7142857142857143,1.0,0.0,0.0
2018-10-07,Liverpool,Man City,0,0,1,0,0,D,7,6,2,2,10,10,2,6,8,15,21,3,3,19,19,6,6,1,1,0,0,3,0,3,3,3,3,3,3,0,3,2018,4,1,13,13,1,1,0,0,0,0,0,0,12.0,18.0,0.0,0.0,3,0.1415094339622641,0.2058823529411764,0.0375,0.037037037037037,0.6,0.9,0.0,0.0,0.9047619047619048,0.9047619047619048,0.0,1.0,0.0
2018-10-20,Bournemouth,Southampton,0,0,1,0,0,D,10,8,2,4,10,14,6,4,9,16,6,12,14,16,5,5,1,1,2,2,5,1,3,3,0,1,1,3,1,3,1,2018,12,17,9,4,0,0,0,0,0,1,0,0,4.0,-8.0,11.0,5.0,-5,0.1509433962264151,0.0588235294117647,0.15,0.1728395061728395,0.1818181818181818,-0.3809523809523809,0.6470588235294118,0.3846153846153846,0.6666666666666666,0.2083333333333333,0.0,1.0,0.0
2018-10-20,Cardiff,Fulham,4,2,2,2,2,D,22,9,5,4,15,16,4,4,9,4,9,17,21,2,5,0,1,2,2,6,5,1,0,1,1,1,0,1,1,1,1,2018,20,20,0,2,0,0,0,0,1,0,1,0,-13.0,-12.0,-3.0,-2.0,0,0.0377358490566037,0.088235294117647,0.2125,0.2592592592592592,-0.5909090909090909,-0.5714285714285714,-0.1764705882352941,-0.1538461538461538,0.0833333333333333,0.2083333333333333,0.0,0.0,1.0
2018-10-20,Chelsea,Man United,2,2,1,1,0,H,21,7,6,4,9,17,5,3,9,18,13,5,14,20,13,6,4,2,1,0,3,3,3,3,3,0,0,0,1,3,3,2018,5,2,11,10,0,0,0,0,0,0,0,0,13.0,-1.0,7.0,1.0,3,0.1698113207547169,0.1274509803921568,0.0625,0.1728395061728395,0.5909090909090909,-0.0476190476190476,0.4117647058823529,0.0769230769230769,0.8333333333333334,0.5416666666666666,0.0,1.0,0.0
2018-10-20,Huddersfield,Liverpool,0,1,0,0,1,A,13,11,1,2,9,6,2,4,9,4,15,17,3,3,20,0,6,3,2,5,0,0,3,1,3,1,3,1,0,0,0,2018,16,4,2,11,0,1,0,0,1,0,0,0,-13.0,12.0,-17.0,-9.0,12,0.0377358490566037,0.1470588235294117,0.2125,0.037037037037037,-0.5909090909090909,0.5714285714285714,-1.0,-0.6923076923076923,0.125,0.8333333333333334,1.0,0.0,0.0
2018-10-20,Man City,Burnley,5,0,2,1,0,H,24,5,10,0,11,5,10,1,9,21,10,3,12,20,8,6,2,2,2,0,4,3,1,3,1,3,3,3,3,0,0,2018,1,7,13,7,1,0,0,0,0,0,0,0,18.0,-2.0,12.0,6.0,-6,0.1981132075471698,0.0980392156862745,0.0375,0.1481481481481481,0.8181818181818182,-0.0952380952380952,0.7058823529411765,0.4615384615384615,0.8333333333333334,0.3333333333333333,0.0,0.0,1.0
2018-10-20,Newcastle,Brighton,0,1,0,0,1,A,27,8,6,2,13,17,10,2,9,6,9,13,13,2,8,0,2,2,2,6,4,1,0,1,0,0,1,1,1,1,3,2018,10,15,1,5,0,0,0,0,0,0,0,0,-7.0,-4.0,-6.0,-4.0,-5,0.0566037735849056,0.088235294117647,0.1625,0.1604938271604938,-0.3181818181818182,-0.1904761904761904,-0.3529411764705882,-0.3076923076923077,0.0833333333333333,0.3333333333333333,1.0,0.0,0.0
2018-10-20,West Ham,Tottenham,0,1,0,0,1,A,13,10,4,2,8,10,10,6,9,8,15,13,7,7,18,2,6,1,0,5,2,1,1,3,1,0,3,3,3,1,3,2018,13,3,7,9,0,1,0,0,0,0,0,0,-5.0,8.0,-11.0,-2.0,10,0.0754716981132075,0.1470588235294117,0.1625,0.0864197530864197,-0.2272727272727272,0.3809523809523809,-0.6470588235294118,-0.1538461538461538,0.2916666666666667,0.75,1.0,0.0,0.0
2018-10-20,Wolves,Watford,0,2,0,0,2,A,10,9,1,3,23,13,8,2,9,9,11,6,12,15,13,4,4,3,1,1,3,3,3,3,1,0,0,3,1,3,1,2018,20,14,13,4,0,0,0,0,0,0,0,0,3.0,-1.0,2.0,9.0,6,0.0849056603773584,0.1078431372549019,0.075,0.1481481481481481,0.1363636363636363,-0.0476190476190476,0.1176470588235294,0.6923076923076923,0.625,0.5416666666666666,1.0,0.0,0.0
2018-10-21,Everton,Crystal Palace,2,0,2,0,0,D,20,7,4,3,13,17,10,5,9,13,5,12,9,12,7,3,2,3,1,2,5,0,1,1,3,1,0,3,1,3,1,2018,8,11,7,4,0,0,0,0,0,0,0,0,1.0,-4.0,5.0,3.0,-3,0.1226415094339622,0.0490196078431372,0.15,0.1111111111111111,0.0454545454545454,-0.1904761904761904,0.2941176470588235,0.2307692307692307,0.5,0.2916666666666667,0.0,0.0,1.0
2018-10-22,Arsenal,Leicester,3,1,2,1,1,D,19,8,6,2,10,10,6,4,9,19,14,10,12,18,12,6,4,0,0,2,4,3,1,3,1,3,3,3,3,3,1,2018,6,9,15,6,1,0,1,0,0,0,0,0,9.0,2.0,6.0,9.0,-3,0.1792452830188679,0.1372549019607843,0.125,0.1481481481481481,0.4090909090909091,0.0952380952380952,0.3529411764705882,0.6923076923076923,0.75,0.5,0.0,0.0,1.0
2018-10-27,Watford,Huddersfield,3,0,2,2,0,H,12,13,6,7,9,13,3,3,10,13,4,12,18,16,3,5,0,1,3,3,6,1,1,0,1,1,1,1,0,3,1,2018,14,16,4,1,0,0,0,0,0,1,0,0,1.0,-14.0,13.0,3.0,-2,0.1226415094339622,0.0392156862745098,0.15,0.2222222222222222,0.04,-0.5833333333333334,0.7222222222222222,0.2307692307692307,0.5925925925925926,0.1111111111111111,0.0,0.0,1.0
2018-10-27,Liverpool,Cardiff,4,1,2,1,0,H,19,2,7,1,6,4,8,0,10,16,8,3,19,23,5,7,1,2,2,0,6,3,1,3,1,0,1,0,1,3,3,2018,4,20,11,3,0,0,0,0,0,1,0,0,13.0,-11.0,18.0,8.0,-16,0.1509433962264151,0.0784313725490196,0.0375,0.2345679012345679,0.52,-0.4583333333333333,1.0,0.6153846153846154,0.8518518518518519,0.1851851851851851,0.0,0.0,1.0
2018-10-27,Southampton,Newcastle,0,0,1,0,0,D,22,6,4,0,9,12,7,2,10,6,6,14,14,6,2,1,0,3,2,5,7,0,1,1,0,1,1,1,1,0,1,2018,17,10,2,1,0,0,0,0,1,1,0,0,-8.0,-8.0,4.0,1.0,7,0.0566037735849056,0.0588235294117647,0.175,0.1728395061728395,-0.32,-0.3333333333333333,0.2222222222222222,0.0769230769230769,0.2222222222222222,0.074074074074074,0.0,1.0,0.0
2018-10-27,Fulham,Bournemouth,0,3,0,0,1,A,11,12,1,5,16,3,5,5,10,11,16,25,12,5,17,1,5,2,2,6,2,1,3,0,1,1,3,1,3,1,0,2018,20,12,1,10,0,0,0,0,1,0,0,0,-14.0,4.0,-12.0,-9.0,8,0.1037735849056603,0.1568627450980392,0.3125,0.1481481481481481,-0.56,0.1666666666666666,-0.6666666666666666,-0.6923076923076923,0.1851851851851851,0.6296296296296297,1.0,0.0,0.0
2018-10-27,Brighton,Wolves,1,0,2,0,0,D,2,25,1,7,11,8,1,10,10,10,9,13,8,11,15,3,4,2,3,4,2,0,3,1,0,1,3,3,3,3,1,2018,15,20,7,10,0,0,0,0,0,0,0,0,-3.0,1.0,-4.0,-3.0,-5,0.0943396226415094,0.088235294117647,0.1625,0.0987654320987654,-0.12,0.0416666666666666,-0.2222222222222222,-0.2307692307692307,0.4074074074074074,0.5555555555555556,0.0,0.0,1.0
2018-10-27,Leicester,West Ham,1,1,1,0,1,A,21,11,7,3,17,5,8,0,10,15,8,15,14,12,7,4,2,0,1,5,6,1,3,3,0,3,3,1,1,1,1,2018,9,13,6,7,0,0,0,0,0,0,0,0,0.0,-6.0,5.0,-1.0,-4,0.1415094339622641,0.0784313725490196,0.1875,0.1728395061728395,0.0,-0.25,0.2777777777777778,-0.0769230769230769,0.4444444444444444,0.2592592592592592,0.0,1.0,0.0
2018-10-28,Burnley,Chelsea,0,4,0,0,1,A,7,24,1,8,14,10,4,4,10,10,20,17,7,8,21,2,6,2,3,5,0,1,3,3,0,3,0,0,3,1,0,2018,7,5,7,9,0,0,0,0,0,0,0,0,-7.0,13.0,-13.0,-2.0,2,0.0943396226415094,0.196078431372549,0.2125,0.0864197530864197,-0.28,0.5416666666666666,-0.7222222222222222,-0.1538461538461538,0.2962962962962963,0.7777777777777778,1.0,0.0,0.0
2018-10-28,Crystal Palace,Arsenal,2,2,1,1,0,H,16,7,3,2,10,16,6,4,10,5,22,11,11,7,21,2,7,1,0,6,2,3,3,0,3,1,3,1,3,1,3,2018,11,6,4,15,0,1,0,1,1,0,0,0,-6.0,11.0,-14.0,-11.0,5,0.0471698113207547,0.2156862745098039,0.1375,0.1358024691358024,-0.24,0.4583333333333333,-0.7777777777777778,-0.8461538461538461,0.2592592592592592,0.7777777777777778,0.0,1.0,0.0
2018-10-28,Man United,Everton,2,1,2,1,0,H,14,14,10,6,15,12,8,4,10,15,15,16,12,14,15,4,4,2,3,3,2,3,1,0,1,1,3,3,3,0,3,2018,2,8,8,9,0,1,0,0,0,0,0,0,-1.0,3.0,-1.0,-1.0,-6,0.1415094339622641,0.1470588235294117,0.2,0.1481481481481481,-0.04,0.125,-0.0555555555555555,-0.0769230769230769,0.5185185185185185,0.5555555555555556,0.0,0.0,1.0
2018-10-29,Tottenham,Man City,0,1,0,0,1,A,4,13,1,6,13,13,3,6,10,16,26,7,3,21,23,7,7,0,2,2,0,1,3,3,3,3,3,3,0,3,3,2018,3,1,12,13,1,1,0,0,0,0,0,0,9.0,23.0,-2.0,-1.0,2,0.1509433962264151,0.2549019607843137,0.0875,0.037037037037037,0.36,0.9583333333333334,-0.1111111111111111,-0.0769230769230769,0.7777777777777778,0.8518518518518519,1.0,0.0,0.0
2018-11-03,Newcastle,Watford,1,0,2,0,0,D,10,16,2,1,12,11,8,9,11,6,16,14,12,3,19,0,6,3,1,7,3,0,0,1,1,1,1,1,3,0,3,2018,10,14,2,7,0,0,0,0,1,0,0,0,-8.0,4.0,-16.0,-5.0,-4,0.0566037735849056,0.1568627450980392,0.175,0.1481481481481481,-0.3333333333333333,0.1428571428571428,-0.7619047619047619,-0.4166666666666667,0.1,0.6333333333333333,0.0,0.0,1.0
2018-11-03,Everton,Brighton,3,1,2,1,1,D,14,5,3,3,9,17,6,4,11,16,11,14,13,15,14,4,4,3,2,3,4,1,1,3,1,3,3,3,3,1,3,2018,8,15,9,9,1,1,0,0,0,0,0,0,2.0,-2.0,1.0,0.0,-7,0.1509433962264151,0.1078431372549019,0.175,0.1604938271604938,0.0833333333333333,-0.0714285714285714,0.0476190476190476,0.0,0.5,0.4666666666666667,0.0,0.0,1.0
2018-11-03,Wolves,Tottenham,2,3,0,0,2,A,16,10,7,8,11,8,5,1,11,9,16,9,8,15,21,4,7,3,0,3,3,0,3,3,3,3,3,1,3,1,1,2018,20,3,7,12,0,1,0,0,0,0,0,0,0.0,8.0,-6.0,-5.0,17,0.0849056603773584,0.1568627450980392,0.1125,0.0987654320987654,0.0,0.2857142857142857,-0.2857142857142857,-0.4166666666666667,0.5,0.7,1.0,0.0,0.0
2018-11-03,Bournemouth,Man United,1,2,0,1,1,D,18,18,7,8,12,12,9,5,11,19,17,12,17,20,17,6,5,2,2,2,3,1,0,3,1,3,3,0,0,3,3,2018,12,2,10,8,0,0,0,0,0,0,0,0,7.0,0.0,3.0,2.0,10,0.1792452830188679,0.1666666666666666,0.15,0.2098765432098765,0.2916666666666667,0.0,0.1428571428571428,0.1666666666666666,0.6666666666666666,0.5666666666666667,1.0,0.0,0.0
2018-11-03,Arsenal,Liverpool,1,1,1,0,0,D,12,13,4,4,7,7,5,8,11,24,20,13,4,22,26,7,8,1,2,2,0,3,3,3,0,3,0,3,3,0,3,2018,6,4,13,11,1,0,0,0,0,0,0,0,11.0,16.0,-4.0,2.0,2,0.2264150943396226,0.196078431372549,0.1625,0.0493827160493827,0.4583333333333333,0.5714285714285714,-0.1904761904761904,0.1666666666666666,0.7333333333333333,0.8666666666666667,0.0,1.0,0.0
